ID,ChainID,Generation,ExpCondition,Age,Gender,Trial,Choice,Length,Width,Thickness,Fitness,erroredFitness,EarnedMoney,TimeStamp
O13,13,2,O,20,3,42,1,40,25,25,870,866,1106.20 ,20220201021701 
O13,13,2,O,20,3,43,1,40,25,25,870,868,1140.92 ,20220201021707 
O13,13,2,O,20,3,44,1,40,25,25,870,860,1175.32 ,20220201021713 
O13,13,2,O,20,3,45,1,40,25,25,870,870,1210.12 ,20220201021719 
O13,13,2,O,20,3,46,1,40,25,25,870,870,1244.92 ,20220201021726 
O13,13,2,O,20,3,47,1,40,25,25,870,867,1279.60 ,20220201021732 
O13,13,2,O,20,3,48,1,40,25,25,870,876,1314.64 ,20220201021738 
O13,13,2,O,20,3,49,1,40,25,25,870,870,1349.44 ,20220201021744 
O13,13,2,O,20,3,50,1,40,25,25,870,868,1384.16 ,20220201021750 
O14,14,1,O,20,2,1,1,14,6,83,364,364,14.56 ,20220201034917 
O14,14,1,O,20,2,2,2,14,11,83,417,364,14.56 ,20220201034935 
O14,14,1,O,20,2,3,1,14,11,83,417,416,31.20 ,20220201034944 
O14,14,1,O,20,2,4,2,14,16,83,463,416,31.20 ,20220201034958 
O14,14,1,O,20,2,5,1,14,16,83,463,470,50.00 ,20220201035009 
O14,14,1,O,20,2,6,2,14,21,83,502,470,50.00 ,20220201035019 
O14,14,1,O,20,2,7,2,14,26,83,535,470,50.00 ,20220201035030 
O14,14,1,O,20,2,8,2,19,26,83,565,470,50.00 ,20220201035040 
O14,14,1,O,20,2,9,1,19,26,83,565,563,72.52 ,20220201035047 
O14,14,1,O,20,2,10,2,24,26,83,592,563,72.52 ,20220201035058 
O14,14,1,O,20,2,11,2,24,31,83,618,563,72.52 ,20220201035109 
O14,14,1,O,20,2,12,1,24,31,83,618,617,97.20 ,20220201035116 
O14,14,1,O,20,2,13,2,29,31,83,643,617,97.20 ,20220201035127 
O14,14,1,O,20,2,14,2,29,36,83,662,617,97.20 ,20220201035138 
O14,14,1,O,20,2,15,1,29,36,83,662,662,123.68 ,20220201035147 
O14,14,1,O,20,2,16,2,34,36,83,684,662,123.68 ,20220201035158 
O14,14,1,O,20,2,17,1,34,36,83,684,679,150.84 ,20220201035204 
O14,14,1,O,20,2,18,1,34,36,83,684,691,178.48 ,20220201035211 
O14,14,1,O,20,2,19,1,34,36,83,684,677,205.56 ,20220201035218 
O14,14,1,O,20,2,20,1,34,36,83,684,682,232.84 ,20220201035224 
O14,14,1,O,20,2,21,1,34,36,83,684,683,260.16 ,20220201035230 
O14,14,1,O,20,2,22,1,34,36,83,684,688,287.68 ,20220201035237 
O14,14,1,O,20,2,23,1,34,36,83,684,675,314.68 ,20220201035244 
O14,14,1,O,20,2,24,1,34,36,83,684,684,342.04 ,20220201035250 
O14,14,1,O,20,2,25,1,34,36,83,684,681,369.28 ,20220201035257 
O14,14,1,O,20,2,26,1,34,36,83,684,674,396.24 ,20220201035303 
O14,14,1,O,20,2,27,1,34,36,83,684,680,423.44 ,20220201035311 
O14,14,1,O,20,2,28,1,34,36,83,684,693,451.16 ,20220201035318 
O14,14,1,O,20,2,29,1,34,36,83,684,686,478.60 ,20220201035326 
O14,14,1,O,20,2,30,1,34,36,83,684,685,506.00 ,20220201035332 
O14,14,1,O,20,2,31,1,34,36,83,684,675,533.00 ,20220201035339 
O14,14,1,O,20,2,32,1,34,36,83,684,683,560.32 ,20220201035345 
O14,14,1,O,20,2,33,1,34,36,83,684,681,587.56 ,20220201035351 
O14,14,1,O,20,2,34,1,34,36,83,684,674,614.52 ,20220201035358 
O14,14,1,O,20,2,35,1,34,36,83,684,690,642.12 ,20220201035404 
O14,14,1,O,20,2,36,1,34,36,83,684,673,669.04 ,20220201035411 
O14,14,1,O,20,2,37,1,34,36,83,684,686,696.48 ,20220201035417 
O14,14,1,O,20,2,38,1,34,36,83,684,686,723.92 ,20220201035425 
O14,14,1,O,20,2,39,1,34,36,83,684,682,751.20 ,20220201035431 
O14,14,1,O,20,2,40,1,34,36,83,684,690,778.80 ,20220201035438 
O14,14,1,O,20,2,41,1,34,36,83,684,678,805.92 ,20220201035444 
O14,14,1,O,20,2,42,1,34,36,83,684,682,833.20 ,20220201035450 
O14,14,1,O,20,2,43,1,34,36,83,684,684,860.56 ,20220201035456 
O14,14,1,O,20,2,44,1,34,36,83,684,680,887.76 ,20220201035503 
O14,14,1,O,20,2,45,1,34,36,83,684,683,915.08 ,20220201035509 
O14,14,1,O,20,2,46,1,34,36,83,684,681,942.32 ,20220201035516 
O14,14,1,O,20,2,47,1,34,36,83,684,690,969.92 ,20220201035522 
O14,14,1,O,20,2,48,1,34,36,83,684,684,997.28 ,20220201035528 
O14,14,1,O,20,2,49,1,34,36,83,684,684,1024.64 ,20220201035535 
O14,14,1,O,20,2,50,1,34,36,83,684,675,1051.64 ,20220201035541 
O14,14,2,O,19,2,1,1,34,36,83,684,692,27.68 ,20220201040042 
O14,14,2,O,19,2,2,1,34,36,83,684,683,55.00 ,20220201040109 
O14,14,2,O,19,2,3,2,39,36,83,702,683,55.00 ,20220201040257 
O14,14,2,O,19,2,4,1,39,36,83,702,693,82.72 ,20220201040307 
O14,14,2,O,19,2,5,1,39,36,83,702,698,110.64 ,20220201040317 
O14,14,2,O,19,2,6,1,39,36,83,702,702,138.72 ,20220201040325 
O14,14,2,O,19,2,7,2,39,41,83,715,702,138.72 ,20220201040407 
O14,14,2,O,19,2,8,1,39,41,83,715,726,167.76 ,20220201040415 
O14,14,2,O,19,2,9,1,39,41,83,715,710,196.16 ,20220201040426 
O14,14,2,O,19,2,10,2,44,41,83,731,710,196.16 ,20220201040443 
O14,14,2,O,19,2,11,1,44,41,83,731,730,225.36 ,20220201040450 
O14,14,2,O,19,2,12,1,44,41,83,731,734,254.72 ,20220201040459 
O14,14,2,O,19,2,13,1,44,41,83,731,736,284.16 ,20220201040506 
O14,14,2,O,19,2,14,2,49,41,83,744,736,284.16 ,20220201040527 
O14,14,2,O,19,2,15,1,49,41,83,744,741,313.80 ,20220201040534 
O14,14,2,O,19,2,16,1,49,41,83,744,731,343.04 ,20220201040541 
O14,14,2,O,19,2,17,1,49,41,83,744,741,372.68 ,20220201040549 
O14,14,2,O,19,2,18,1,49,41,83,744,753,402.80 ,20220201040605 
O14,14,2,O,19,2,19,1,49,41,83,744,744,432.56 ,20220201040612 
O14,14,2,O,19,2,20,2,49,41,88,712,744,432.56 ,20220201040624 
O14,14,2,O,19,2,21,1,49,41,88,712,705,460.76 ,20220201040631 
O14,14,2,O,19,2,22,1,49,41,88,712,711,489.20 ,20220201040642 
O14,14,2,O,19,2,23,2,54,41,88,722,711,489.20 ,20220201040654 
O14,14,2,O,19,2,24,1,54,41,88,722,715,517.80 ,20220201040701 
O14,14,2,O,19,2,25,1,54,41,88,722,726,546.84 ,20220201040708 
O14,14,2,O,19,2,26,1,54,41,88,722,725,575.84 ,20220201040714 
O14,14,2,O,19,2,27,2,54,41,83,755,725,575.84 ,20220201040724 
O14,14,2,O,19,2,28,1,54,41,83,755,759,606.20 ,20220201040731 
O14,14,2,O,19,2,29,1,54,41,83,755,752,636.28 ,20220201040739 
O14,14,2,O,19,2,30,2,54,41,79,779,752,636.28 ,20220201040756 
O14,14,2,O,19,2,31,1,54,41,79,779,780,667.48 ,20220201040803 
O14,14,2,O,19,2,32,1,54,41,79,779,784,698.84 ,20220201040810 
O14,14,2,O,19,2,33,2,54,41,76,796,784,698.84 ,20220201040830 
O14,14,2,O,19,2,34,1,54,41,76,796,790,730.44 ,20220201040837 
O14,14,2,O,19,2,35,1,54,41,76,796,798,762.36 ,20220201040843 
O14,14,2,O,19,2,36,1,54,41,76,796,799,794.32 ,20220201040858 
O14,14,2,O,19,2,37,1,54,41,76,796,806,826.56 ,20220201040904 
O14,14,2,O,19,2,38,1,54,41,76,796,806,858.80 ,20220201040913 
O14,14,2,O,19,2,39,1,54,41,76,796,786,890.24 ,20220201040920 
O14,14,2,O,19,2,40,2,54,36,76,783,786,890.24 ,20220201040934 
O14,14,2,O,19,2,41,1,54,36,76,783,771,921.08 ,20220201040941 
O14,14,2,O,19,2,42,1,54,36,76,783,785,952.48 ,20220201040947 
O14,14,2,O,19,2,43,1,54,36,76,783,790,984.08 ,20220201040955 
O14,14,2,O,19,2,44,1,54,36,76,783,792,1015.76 ,20220201041004 
O14,14,2,O,19,2,45,1,54,36,76,783,783,1047.08 ,20220201041016 
O14,14,2,O,19,2,46,1,54,36,76,783,780,1078.28 ,20220201041023 
O14,14,2,O,19,2,47,1,54,36,76,783,795,1110.08 ,20220201041031 
O14,14,2,O,19,2,48,1,54,36,76,783,789,1141.64 ,20220201041038 
O14,14,2,O,19,2,49,1,54,36,76,783,786,1173.08 ,20220201041045 
O14,14,2,O,19,2,50,1,54,36,76,783,786,1204.52 ,20220201041052 
O15,15,1,O,20,3,1,1,14,6,83,364,371,14.84 ,20220203113118 
O15,15,1,O,20,3,2,1,14,6,83,364,361,29.28 ,20220203113141 
O15,15,1,O,20,3,3,1,14,6,83,364,361,43.72 ,20220203113157 
O15,15,1,O,20,3,4,1,14,6,83,364,355,57.92 ,20220203113208 
O15,15,1,O,20,3,5,1,14,6,83,364,363,72.44 ,20220203113214 
O15,15,1,O,20,3,6,1,14,6,83,364,365,87.04 ,20220203113221 
O15,15,1,O,20,3,7,1,14,6,83,364,369,101.80 ,20220203113227 
O15,15,1,O,20,3,8,1,14,6,83,364,363,116.32 ,20220203113233 
O15,15,1,O,20,3,9,1,14,6,83,364,364,130.88 ,20220203113244 
O15,15,1,O,20,3,10,2,14,6,78,394,364,130.88 ,20220203113318 
O15,15,1,O,20,3,11,1,14,6,78,394,400,146.88 ,20220203113327 
O15,15,1,O,20,3,12,1,14,6,78,394,399,162.84 ,20220203113336 
O15,15,1,O,20,3,13,2,14,6,73,422,399,162.84 ,20220203113352 
O15,15,1,O,20,3,14,1,14,6,73,422,427,179.92 ,20220203113359 
O15,15,1,O,20,3,15,1,14,6,73,422,420,196.72 ,20220203113406 
O15,15,1,O,20,3,16,2,14,6,68,448,420,196.72 ,20220203113424 
O15,15,1,O,20,3,17,1,14,6,68,448,448,214.64 ,20220203113431 
O15,15,1,O,20,3,18,1,14,6,68,448,450,232.64 ,20220203113438 
O15,15,1,O,20,3,19,2,14,6,63,471,450,232.64 ,20220203113450 
O15,15,1,O,20,3,20,2,14,6,59,488,450,232.64 ,20220203113503 
O15,15,1,O,20,3,21,1,14,6,59,488,493,252.36 ,20220203113513 
O15,15,1,O,20,3,22,2,14,6,55,504,493,252.36 ,20220203113524 
O15,15,1,O,20,3,23,2,14,6,50,522,493,252.36 ,20220203113535 
O15,15,1,O,20,3,24,2,14,6,45,538,493,252.36 ,20220203113544 
O15,15,1,O,20,3,25,1,14,6,45,538,539,273.92 ,20220203113551 
O15,15,1,O,20,3,26,2,14,6,40,552,539,273.92 ,20220203113600 
O15,15,1,O,20,3,27,2,14,6,35,563,539,273.92 ,20220203113611 
O15,15,1,O,20,3,28,2,14,6,30,572,539,273.92 ,20220203113620 
O15,15,1,O,20,3,29,2,14,6,25,580,539,273.92 ,20220203113632 
O15,15,1,O,20,3,30,2,14,6,20,585,539,273.92 ,20220203113645 
O15,15,1,O,20,3,31,2,19,6,20,615,539,273.92 ,20220203113657 
O15,15,1,O,20,3,32,2,19,6,15,617,539,273.92 ,20220203113707 
O15,15,1,O,20,3,33,2,19,6,10,618,539,273.92 ,20220203113717 
O15,15,1,O,20,3,34,2,24,6,10,645,539,273.92 ,20220203113726 
O15,15,1,O,20,3,35,2,24,6,5,644,539,273.92 ,20220203113741 
O15,15,1,O,20,3,36,2,24,11,5,696,539,273.92 ,20220203113751 
O15,15,1,O,20,3,37,2,29,11,5,721,539,273.92 ,20220203113808 
O15,15,1,O,20,3,38,2,29,10,5,711,539,273.92 ,20220203113821 
O15,15,1,O,20,3,39,1,29,10,5,711,712,302.40 ,20220203113827 
O15,15,1,O,20,3,40,1,29,10,5,711,714,330.96 ,20220203113833 
O15,15,1,O,20,3,41,1,29,10,5,711,717,359.64 ,20220203113840 
O15,15,1,O,20,3,42,1,29,10,5,711,718,388.36 ,20220203113846 
O15,15,1,O,20,3,43,1,29,10,5,711,718,417.08 ,20220203113854 
O15,15,1,O,20,3,44,1,29,10,5,711,712,445.56 ,20220203113900 
O15,15,1,O,20,3,45,1,29,10,5,711,711,474.00 ,20220203113907 
O15,15,1,O,20,3,46,1,29,10,5,711,714,502.56 ,20220203113914 
O15,15,1,O,20,3,47,1,29,10,5,711,710,530.96 ,20220203113921 
O15,15,1,O,20,3,48,1,29,10,5,711,717,559.64 ,20220203113927 
O15,15,1,O,20,3,49,1,29,10,5,711,709,588.00 ,20220203113933 
O15,15,1,O,20,3,50,1,29,10,5,711,712,616.48 ,20220203113940 
O15,15,2,O,20,2,1,1,29,10,5,711,711,28.44 ,20220203114507 
O15,15,2,O,20,2,2,2,34,10,5,732,711,28.44 ,20220203114549 
O15,15,2,O,20,2,3,1,34,10,5,732,734,57.80 ,20220203114612 
O15,15,2,O,20,2,4,2,39,10,5,751,734,57.80 ,20220203114640 
O15,15,2,O,20,2,5,1,39,10,5,751,746,87.64 ,20220203114656 
O15,15,2,O,20,2,6,2,39,10,8,752,746,87.64 ,20220203114726 
O15,15,2,O,20,2,7,1,39,10,8,752,755,117.84 ,20220203114741 
O15,15,2,O,20,2,8,2,39,15,8,800,755,117.84 ,20220203114806 
O15,15,2,O,20,2,9,1,39,15,8,800,800,149.84 ,20220203114816 
O15,15,2,O,20,2,10,2,39,20,8,841,800,149.84 ,20220203114833 
O15,15,2,O,20,2,11,1,39,20,8,841,835,183.24 ,20220203114844 
O15,15,2,O,20,2,12,2,39,25,8,875,835,183.24 ,20220203114856 
O15,15,2,O,20,2,13,2,39,30,8,902,835,183.24 ,20220203114909 
O15,15,2,O,20,2,14,1,39,30,8,902,907,219.52 ,20220203114918 
O15,15,2,O,20,2,15,2,39,35,8,923,907,219.52 ,20220203114930 
O15,15,2,O,20,2,16,2,39,40,8,937,907,219.52 ,20220203114942 
O15,15,2,O,20,2,17,1,39,40,8,937,940,257.12 ,20220203114951 
O15,15,2,O,20,2,18,2,39,45,8,944,940,257.12 ,20220203115003 
O15,15,2,O,20,2,19,1,39,45,8,944,942,294.80 ,20220203115018 
O15,15,2,O,20,2,20,2,39,45,13,944,942,294.80 ,20220203115050 
O15,15,2,O,20,2,21,1,39,45,13,944,947,332.68 ,20220203115059 
O15,15,2,O,20,2,22,1,39,45,13,944,939,370.24 ,20220203115116 
O15,15,2,O,20,2,23,2,44,45,13,960,939,370.24 ,20220203115131 
O15,15,2,O,20,2,24,1,44,45,13,960,961,408.68 ,20220203115140 
O15,15,2,O,20,2,25,2,49,45,13,973,961,408.68 ,20220203115157 
O15,15,2,O,20,2,26,2,54,45,13,984,961,408.68 ,20220203115206 
O15,15,2,O,20,2,27,1,54,45,13,984,974,447.64 ,20220203115214 
O15,15,2,O,20,2,28,1,54,45,13,984,988,487.16 ,20220203115225 
O15,15,2,O,20,2,29,1,54,45,13,984,984,526.52 ,20220203115233 
O15,15,2,O,20,2,30,1,54,45,13,984,988,566.04 ,20220203115241 
O15,15,2,O,20,2,31,1,54,45,13,984,978,605.16 ,20220203115253 
O15,15,2,O,20,2,32,2,59,45,13,991,978,605.16 ,20220203115308 
O15,15,2,O,20,2,33,1,59,45,13,991,993,644.88 ,20220203115315 
O15,15,2,O,20,2,34,1,59,45,13,991,992,684.56 ,20220203115327 
O15,15,2,O,20,2,35,1,59,45,13,991,984,723.92 ,20220203115336 
O15,15,2,O,20,2,36,1,59,45,13,991,992,763.60 ,20220203115343 
O15,15,2,O,20,2,37,1,59,45,13,991,986,803.04 ,20220203115350 
O15,15,2,O,20,2,38,1,59,45,13,991,987,842.52 ,20220203115358 
O15,15,2,O,20,2,39,1,59,45,13,991,998,882.44 ,20220203115405 
O15,15,2,O,20,2,40,1,59,45,13,991,982,921.72 ,20220203115411 
O15,15,2,O,20,2,41,1,59,45,13,991,995,961.52 ,20220203115418 
O15,15,2,O,20,2,42,1,59,45,13,991,988,1001.04 ,20220203115425 
O15,15,2,O,20,2,43,1,59,45,13,991,993,1040.76 ,20220203115433 
O15,15,2,O,20,2,44,1,59,45,13,991,992,1080.44 ,20220203115440 
O15,15,2,O,20,2,45,1,59,45,13,991,995,1120.24 ,20220203115446 
O15,15,2,O,20,2,46,1,59,45,13,991,992,1159.92 ,20220203115453 
O15,15,2,O,20,2,47,1,59,45,13,991,985,1199.32 ,20220203115459 
O15,15,2,O,20,2,48,1,59,45,13,991,994,1239.08 ,20220203115506 
O15,15,2,O,20,2,49,1,59,45,13,991,988,1278.60 ,20220203115512 
O15,15,2,O,20,2,50,1,59,45,13,991,988,1318.12 ,20220203115519 
O16,16,1,O,22,3,1,1,14,6,83,364,360,14.40 ,20220208113723 
O16,16,1,O,22,3,2,2,14,11,83,417,360,14.40 ,20220208113823 
O16,16,1,O,22,3,3,1,14,11,83,417,416,31.04 ,20220208113842 
O16,16,1,O,22,3,4,2,14,16,83,463,416,31.04 ,20220208113903 
O16,16,1,O,22,3,5,1,14,16,83,463,466,49.68 ,20220208113917 
O16,16,1,O,22,3,6,2,19,16,83,493,466,49.68 ,20220208113935 
O16,16,1,O,22,3,7,1,19,16,83,493,486,69.12 ,20220208113945 
O16,16,1,O,22,3,8,2,24,16,83,520,486,69.12 ,20220208114000 
O16,16,1,O,22,3,9,1,24,16,83,520,518,89.84 ,20220208114008 
O16,16,1,O,22,3,10,2,29,16,83,544,518,89.84 ,20220208114023 
O16,16,1,O,22,3,11,1,29,16,83,544,546,111.68 ,20220208114036 
O16,16,1,O,22,3,12,1,29,16,83,544,546,133.52 ,20220208114047 
O16,16,1,O,22,3,13,2,34,16,83,566,546,133.52 ,20220208114059 
O16,16,1,O,22,3,14,1,34,16,83,566,559,155.88 ,20220208114108 
O16,16,1,O,22,3,15,2,34,16,88,534,559,155.88 ,20220208114124 
O16,16,1,O,22,3,16,1,34,16,88,534,534,177.24 ,20220208114133 
O16,16,1,O,22,3,17,2,34,16,83,566,534,177.24 ,20220208114144 
O16,16,1,O,22,3,18,2,34,16,78,596,534,177.24 ,20220208114200 
O16,16,1,O,22,3,19,1,34,16,78,596,605,201.44 ,20220208114207 
O16,16,1,O,22,3,20,2,34,16,73,624,605,201.44 ,20220208114219 
O16,16,1,O,22,3,21,1,34,16,73,624,626,226.48 ,20220208114226 
O16,16,1,O,22,3,22,2,34,16,68,650,626,226.48 ,20220208114236 
O16,16,1,O,22,3,23,1,34,16,68,650,652,252.56 ,20220208114244 
O16,16,1,O,22,3,24,2,34,16,63,673,652,252.56 ,20220208114256 
O16,16,1,O,22,3,25,1,34,16,63,673,672,279.44 ,20220208114303 
O16,16,1,O,22,3,26,2,34,16,58,695,672,279.44 ,20220208114317 
O16,16,1,O,22,3,27,1,34,16,58,695,691,307.08 ,20220208114324 
O16,16,1,O,22,3,28,2,34,16,53,714,691,307.08 ,20220208114337 
O16,16,1,O,22,3,29,1,34,16,53,714,708,335.40 ,20220208114343 
O16,16,1,O,22,3,30,2,34,16,48,731,708,335.40 ,20220208114357 
O16,16,1,O,22,3,31,1,34,16,48,731,726,364.44 ,20220208114406 
O16,16,1,O,22,3,32,2,34,16,43,746,726,364.44 ,20220208114421 
O16,16,1,O,22,3,33,1,34,16,43,746,748,394.36 ,20220208114429 
O16,16,1,O,22,3,34,2,34,16,38,759,748,394.36 ,20220208114444 
O16,16,1,O,22,3,35,1,34,16,38,759,754,424.52 ,20220208114452 
O16,16,1,O,22,3,36,2,34,21,38,798,754,424.52 ,20220208114511 
O16,16,1,O,22,3,37,1,34,21,38,798,785,455.92 ,20220208114519 
O16,16,1,O,22,3,38,1,34,21,38,798,801,487.96 ,20220208114527 
O16,16,1,O,22,3,39,1,34,21,38,798,793,519.68 ,20220208114533 
O16,16,1,O,22,3,40,1,34,21,38,798,803,551.80 ,20220208114540 
O16,16,1,O,22,3,41,1,34,21,38,798,796,583.64 ,20220208114547 
O16,16,1,O,22,3,42,1,34,21,38,798,799,615.60 ,20220208114554 
O16,16,1,O,22,3,43,1,34,21,38,798,799,647.56 ,20220208114600 
O16,16,1,O,22,3,44,1,34,21,38,798,797,679.44 ,20220208114606 
O16,16,1,O,22,3,45,1,34,21,38,798,790,711.04 ,20220208114612 
O16,16,1,O,22,3,46,1,34,21,38,798,802,743.12 ,20220208114618 
O16,16,1,O,22,3,47,1,34,21,38,798,788,774.64 ,20220208114624 
O16,16,1,O,22,3,48,1,34,21,38,798,793,806.36 ,20220208114630 
O16,16,1,O,22,3,49,1,34,21,38,798,795,838.16 ,20220208114637 
O16,16,1,O,22,3,50,1,34,21,38,798,796,870.00 ,20220208114643 
O16,16,2,O,22,3,1,1,34,21,38,798,802,32.08 ,20220208113209 
O16,16,2,O,22,3,2,2,34,21,40,793,802,32.08 ,20220208113247 
O16,16,2,O,22,3,3,1,34,21,40,793,796,63.92 ,20220208113300 
O16,16,2,O,22,3,4,1,34,21,40,793,800,95.92 ,20220208113307 
O16,16,2,O,22,3,5,1,34,21,40,793,792,127.60 ,20220208113314 
O16,16,2,O,22,3,6,2,34,21,36,802,792,127.60 ,20220208113325 
O16,16,2,O,22,3,7,1,34,21,36,802,799,159.56 ,20220208113333 
O16,16,2,O,22,3,8,1,34,21,36,802,793,191.28 ,20220208113341 
O16,16,2,O,22,3,9,2,34,21,38,798,793,191.28 ,20220208113355 
O16,16,2,O,22,3,10,1,34,21,38,798,792,222.96 ,20220208113402 
O16,16,2,O,22,3,11,1,34,21,38,798,802,255.04 ,20220208113409 
O16,16,2,O,22,3,12,2,37,21,38,810,802,255.04 ,20220208113439 
O16,16,2,O,22,3,13,1,37,21,38,810,810,287.44 ,20220208113446 
O16,16,2,O,22,3,14,1,37,21,38,810,808,319.76 ,20220208113453 
O16,16,2,O,22,3,15,2,40,21,38,820,808,319.76 ,20220208113502 
O16,16,2,O,22,3,16,1,40,21,38,820,818,352.48 ,20220208113509 
O16,16,2,O,22,3,17,2,43,21,38,830,818,352.48 ,20220208113525 
O16,16,2,O,22,3,18,1,43,21,38,830,840,386.08 ,20220208113531 
O16,16,2,O,22,3,19,2,46,21,38,838,840,386.08 ,20220208113541 
O16,16,2,O,22,3,20,1,46,21,38,838,834,419.44 ,20220208113547 
O16,16,2,O,22,3,21,1,46,21,38,838,836,452.88 ,20220208113553 
O16,16,2,O,22,3,22,1,46,21,38,838,835,486.28 ,20220208113559 
O16,16,2,O,22,3,23,1,46,21,38,838,845,520.08 ,20220208113616 
O16,16,2,O,22,3,24,1,46,21,38,838,837,553.56 ,20220208113623 
O16,16,2,O,22,3,25,1,46,21,38,838,838,587.08 ,20220208113629 
O16,16,2,O,22,3,26,1,46,21,38,838,831,620.32 ,20220208113634 
O16,16,2,O,22,3,27,1,46,21,38,838,842,654.00 ,20220208113640 
O16,16,2,O,22,3,28,1,46,21,38,838,836,687.44 ,20220208113647 
O16,16,2,O,22,3,29,1,46,21,38,838,837,720.92 ,20220208113653 
O16,16,2,O,22,3,30,1,46,21,38,838,837,754.40 ,20220208113659 
O16,16,2,O,22,3,31,1,46,21,38,838,838,787.92 ,20220208113705 
O16,16,2,O,22,3,32,1,46,21,38,838,831,821.16 ,20220208113712 
O16,16,2,O,22,3,33,1,46,21,38,838,840,854.76 ,20220208113718 
O16,16,2,O,22,3,34,1,46,21,38,838,843,888.48 ,20220208113724 
O16,16,2,O,22,3,35,1,46,21,38,838,834,921.84 ,20220208113730 
O16,16,2,O,22,3,36,1,46,21,38,838,840,955.44 ,20220208113736 
O16,16,2,O,22,3,37,1,46,21,38,838,835,988.84 ,20220208113743 
O16,16,2,O,22,3,38,1,46,21,38,838,840,1022.44 ,20220208113752 
O16,16,2,O,22,3,39,1,46,21,38,838,843,1056.16 ,20220208113758 
O16,16,2,O,22,3,40,1,46,21,38,838,838,1089.68 ,20220208113804 
O16,16,2,O,22,3,41,1,46,21,38,838,840,1123.28 ,20220208113811 
O16,16,2,O,22,3,42,1,46,21,38,838,834,1156.64 ,20220208113817 
O16,16,2,O,22,3,43,1,46,21,38,838,831,1189.88 ,20220208113824 
O16,16,2,O,22,3,44,1,46,21,38,838,833,1223.20 ,20220208113830 
O16,16,2,O,22,3,45,1,46,21,38,838,838,1256.72 ,20220208113836 
O16,16,2,O,22,3,46,1,46,21,38,838,827,1289.80 ,20220208113842 
O16,16,2,O,22,3,47,1,46,21,38,838,835,1323.20 ,20220208113847 
O16,16,2,O,22,3,48,1,46,21,38,838,841,1356.84 ,20220208113853 
O16,16,2,O,22,3,49,1,46,21,38,838,839,1390.40 ,20220208113900 
O16,16,2,O,22,3,50,1,46,21,38,838,833,1423.72 ,20220208113906 
O17,17,1,O,22,3,1,1,14,6,83,364,359,14.36 ,20220208113532 
O17,17,1,O,22,3,2,1,14,6,83,364,370,29.16 ,20220208113555 
O17,17,1,O,22,3,3,2,19,6,83,394,370,29.16 ,20220208113641 
O17,17,1,O,22,3,4,1,19,6,83,394,383,44.48 ,20220208113656 
O17,17,1,O,22,3,5,2,19,11,83,447,383,44.48 ,20220208113720 
O17,17,1,O,22,3,6,1,19,11,83,447,450,62.48 ,20220208113730 
O17,17,1,O,22,3,7,1,19,11,83,447,442,80.16 ,20220208113745 
O17,17,1,O,22,3,8,2,19,16,83,493,442,80.16 ,20220208113800 
O17,17,1,O,22,3,9,1,19,16,83,493,489,99.72 ,20220208113811 
O17,17,1,O,22,3,10,2,19,21,83,532,489,99.72 ,20220208113940 
O17,17,1,O,22,3,11,1,19,21,83,532,532,121.00 ,20220208113956 
O17,17,1,O,22,3,12,2,19,21,88,500,532,121.00 ,20220208114008 
O17,17,1,O,22,3,13,1,19,21,88,500,489,140.56 ,20220208114017 
O17,17,1,O,22,3,14,2,19,21,83,532,489,140.56 ,20220208114034 
O17,17,1,O,22,3,15,2,19,21,78,562,489,140.56 ,20220208114056 
O17,17,1,O,22,3,16,1,19,21,78,562,567,163.24 ,20220208114107 
O17,17,1,O,22,3,17,2,19,26,78,595,567,163.24 ,20220208114121 
O17,17,1,O,22,3,18,2,19,31,78,621,567,163.24 ,20220208114134 
O17,17,1,O,22,3,19,2,19,36,78,640,567,163.24 ,20220208114146 
O17,17,1,O,22,3,20,2,19,36,73,668,567,163.24 ,20220208114201 
O17,17,1,O,22,3,21,1,19,36,73,668,669,190.00 ,20220208114222 
O17,17,1,O,22,3,22,2,19,41,73,681,669,190.00 ,20220208114240 
O17,17,1,O,22,3,23,2,19,46,73,687,669,190.00 ,20220208114259 
O17,17,1,O,22,3,24,1,19,46,73,687,687,217.48 ,20220208114314 
O17,17,1,O,22,3,25,2,19,41,73,681,687,217.48 ,20220208114326 
O17,17,1,O,22,3,26,1,19,41,73,681,682,244.76 ,20220208114339 
O17,17,1,O,22,3,27,2,19,41,68,707,682,244.76 ,20220208114355 
O17,17,1,O,22,3,28,1,19,41,68,707,702,272.84 ,20220208114405 
O17,17,1,O,22,3,29,1,19,41,68,707,710,301.24 ,20220208114432 
O17,17,1,O,22,3,30,2,24,41,68,734,710,301.24 ,20220208114511 
O17,17,1,O,22,3,31,1,24,41,68,734,735,330.64 ,20220208114519 
O17,17,1,O,22,3,32,2,29,41,68,758,735,330.64 ,20220208114530 
O17,17,1,O,22,3,33,2,34,41,68,780,735,330.64 ,20220208114543 
O17,17,1,O,22,3,34,1,34,41,68,780,777,361.72 ,20220208114558 
O17,17,1,O,22,3,35,1,34,41,68,780,780,392.92 ,20220208114609 
O17,17,1,O,22,3,36,1,34,41,68,780,782,424.20 ,20220208114616 
O17,17,1,O,22,3,37,1,34,41,68,780,785,455.60 ,20220208114622 
O17,17,1,O,22,3,38,1,34,41,68,780,784,486.96 ,20220208114631 
